pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount
2021-01-05 21:29:00,1.0,-74.0234939166172,40.81968172918951,-73.93334767345476,40.64664574819633,44.45303293090836
2021-01-03 20:19:00,1.0,-73.79857933780698,40.76791371521937,-74.0027275079155,40.75325786641877,48.95769553894221
2021-01-26 02:00:00,2.0,-73.99676463876777,40.78377172688453,-73.81546642355113,40.725602353928146,43.29088442641742
2021-01-04 19:29:00,3.0,-73.86535272137942,40.699204741899635,-73.91926583740884,40.66076164780768,28.636071855060017
2021-01-24 23:04:00,1.0,-73.99074176606972,40.710055785776916,-73.86419331903794,40.687361136295316,46.60107925722978
2021-01-22 09:51:00,3.0,-73.9536069008466,40.664471373665265,-73.88575037142364,40.740562371990265,28.538972617041438
2021-01-07 23:47:00,5.0,-74.0248781152506,40.81598158608854,-73.80593920665817,40.650360263684604,67.60270050888411
2021-01-25 23:59:00,2.0,-73.89711226217861,40.78317319395792,-74.03826389511536,40.662524577147806,38.46802735255119
2021-01-28 12:57:00,1.0,-73.76162212309626,40.69353313564306,-73.83095561514595,40.67794166680297,18.26824141729719
2021-01-28 10:34:00,5.0,-74.00829362521105,40.74993394224277,-73.86419233993885,40.67756381937183,41.018929752705034
2021-01-26 23:37:00,3.0,-73.79126974273264,40.6465155176723,-73.92086659359627,40.71384234989914,41.84050405744559
2021-01-09 23:32:00,3.0,-73.85764501574067,40.67712721503343,-73.75008349591053,40.67930529750715,41.387178118006005
2021-01-06 10:07:00,1.0,-73.95748403009833,40.69587069254012,-73.8725884009141,40.72646638714982,27.188601608573506
2021-01-22 16:57:00,2.0,-73.86968721725619,40.744152642405865,-73.98594835609765,40.76754956267829,27.773292177514044
2021-01-24 08:16:00,7.0,-73.84899091459623,40.80706079128036,-73.98471378331135,40.63235756850432,49.54531839374488
2021-01-22 12:36:00,2.0,-73.80597048999718,40.709905221070194,-73.90430075995397,40.682094928082115,33.38697664338749
2021-01-20 14:28:00,4.0,-74.01570357727888,40.767214455638474,-73.889988678173,40.63788079169004,49.93240741911379
2021-01-17 11:46:00,7.0,-73.9475383282959,40.7088302968619,-74.01441871385799,40.645141443292,30.224911553898945
2021-01-20 01:50:00,8.0,-73.76812363486735,40.82265066546486,-73.84141605851005,40.749350572999816,28.85633668303061
2021-01-05 19:16:00,2.0,-73.83675627166203,40.66122979922786,-73.87770506555005,40.68955670998704,26.727632295547572
2021-01-29 00:26:00,3.0,-73.7689318858279,40.651172861034986,-73.90046533945178,40.69722509901214,36.098911448159164
2021-01-18 23:25:00,8.0,-74.04885455220573,40.75108999867359,-73.94578845449955,40.683598848834514,29.975874472132244
2021-01-19 15:23:00,3.0,-73.93439598871083,40.665810665809744,-73.96499837057003,40.717496014749415,24.38561278495088
2021-01-26 11:34:00,4.0,-73.78376117617742,40.63399851841945,-73.84916819096841,40.79430670179617,52.46655448738706
2021-01-03 01:16:00,3.0,-73.84592362254088,40.844584666434095,-73.98692831399785,40.795071391895235,42.32286999936214
2021-01-25 20:25:00,4.0,-73.94477033588358,40.75131133949582,-73.82031936546858,40.7142150021945,34.52045411592612
2021-01-26 02:36:00,3.0,,40.781574746683134,-73.95725019260168,40.773756943865685,21.164431261767678
2021-01-24 10:55:00,3.0,-73.92623611615437,40.64564729423151,-73.76731854129633,40.675444071450215,50.38764624000304
2021-01-13 21:51:00,2.0,-73.75867925233695,40.776279360405056,-73.80713882690597,40.84621914724364,30.08557649309326
2021-01-23 19:29:00,7.0,-73.8996798303725,40.714423166861835,-73.81409072037972,40.67742665953697,25.57500104102813
2021-01-25 21:35:00,7.0,-73.85315541147305,40.638130162392684,-73.85666775339374,40.66116517323351,24.74242370259263
2021-01-19 03:45:00,7.0,-73.86369327535738,40.79749987029424,-73.90637720261482,40.76469371262911,16.26134777362641
2021-01-06 14:53:00,1.0,-73.88218373544662,40.72131643165427,-73.87875926591367,40.783197330700546,19.514573465378
2021-01-26 13:28:00,4.0,-73.7652808982421,40.63922373028131,-73.85618717405347,40.81884947878896,41.636017992877264
2021-01-27 18:42:00,2.0,-73.98725985747129,40.665841813316625,-73.9300489326237,40.72595253728511,17.71099074511985
2021-01-29 14:04:00,4.0,-73.97698267898102,40.71649472595471,-74.03625271630455,40.70995107405331,12.31559158732971
2021-01-17 22:29:00,3.0,-73.83258182700536,40.64892538181085,-73.92019443138044,40.81330073440958,51.61334622727465
2021-01-12 03:09:00,2.0,-74.00612511069696,40.766325043977396,-73.78676503257746,40.662699024363135,62.21466967142072
2021-01-24 18:38:00,2.0,-73.96372730762748,40.82017295776482,-73.95660355334202,40.6427054689075,46.23048776116745
2021-01-12 15:19:00,4.0,-73.96886961941439,40.80126395698193,-73.94687678055247,40.78969104206981,10.927260528113212
2021-01-25 01:22:00,1.0,-73.89318089304359,40.84436000770347,-73.9230456733811,40.73989602200929,33.3490040412112
2021-01-06 13:21:00,2.0,-73.91083421225103,40.78391564283221,-73.76902804543619,40.78007609287075,37.508773653119135
2021-01-09 23:36:00,2.0,-73.95967746275623,40.757196011493654,-73.80387100884523,40.632202713214994,48.18939226094264
2021-01-02 23:47:00,2.0,-73.82572108725938,40.84295018564856,-73.75207847652342,40.775299329093,29.481064742345122
2021-01-04 16:06:00,5.0,-73.82946106871556,40.74292253022153,-73.8560853299081,40.76416704110177,19.045495737543213
2021-01-22 10:56:00,1.0,-73.8059631922199,40.842428534828194,-73.76259541064142,40.80262247133452,22.647226281897453
2021-01-18 11:52:00,6.0,-73.91236792374566,40.66834312396124,-74.04955638792462,40.695235595143075,38.508243846216416
2021-01-06 10:55:00,2.0,-73.8027640360684,40.72374596070536,-74.03781435682814,40.83911008996596,54.966911088778616
2021-01-29 00:33:00,1.0,-73.77908948538575,40.84614554924419,-73.86854937370092,40.705995242353744,45.75310414571899
2021-01-24 18:10:00,1.0,-73.83945602879554,40.820177965126554,-73.80039527889758,40.70877674242785,40.94737280586469
2021-01-16 11:52:00,2.0,-73.79873296075458,40.84537921747821,-73.87949198125983,40.64773594814586,51.78802933263829
2021-01-22 15:17:00,1.0,-73.93156420276833,40.65829205452251,-73.97293764577982,40.776006778267956,32.315017563587325
2021-01-03 11:14:00,5.0,-73.83510987656604,40.783244908396966,-73.97150193065441,40.68109970973706,38.87119287664881
2021-01-30 07:21:00,3.0,-73.7583336372345,40.73552265259262,-73.8310204579532,40.75497961723212,11.951896775639085
2021-01-23 15:58:00,5.0,-73.89923514665695,40.74171751336835,-73.79704423846401,40.813258055295314,30.78756928059084
2021-01-21 14:29:00,5.0,-74.01346897808942,40.67644509427775,-73.99591325525324,40.642617212547655,13.208073804450017
2021-01-03 08:35:00,5.0,-73.99490934822144,40.84095593862797,-74.04371978749141,40.76373504025935,35.20946065012754
2021-01-22 11:28:00,4.0,-74.00527904227201,40.68013807400202,-74.0216267662729,40.66913938971458,16.13144319608252
2021-01-19 03:43:00,3.0,-73.86838616394076,40.842557198166574,-73.91875314670897,40.843448650472574,12.379973662929034
2021-01-14 11:30:00,2.0,-73.92585401605858,40.71169349034237,-73.86459386244198,40.715693027192394,17.39595969986332
2021-01-18 00:01:00,8.0,-74.036729451741,40.78626533451383,-74.01092044525308,40.76976167627059,14.420903808736469
2021-01-12 05:29:00,4.0,-73.77709051403174,40.81322907676324,-73.77283453828284,40.67058998757396,40.78721921792395
2021-01-25 13:25:00,1.0,-73.77937701882875,40.75929387659799,-73.87789080425729,40.65118555593368,39.31178898238094
2021-01-06 17:04:00,6.0,-74.04779203852998,40.676261257680316,-73.94112497789403,40.81454332926136,46.10020640645421
2021-01-15 06:58:00,2.0,-73.85949458081268,40.701171502436694,-73.81701211769901,40.722895177615165,17.637723109902268
2021-01-09 07:46:00,4.0,-73.91281532642292,40.663470966249996,-73.99678786825272,40.826597320316814,42.32532713232292
2021-01-27 11:53:00,7.0,-73.84105325469267,40.82826024395717,-73.99738098494876,40.75274808145134,43.96050789677372
2021-01-16 20:30:00,3.0,-73.92802844941858,40.79262693745189,-73.93561615405363,40.79547089248449,12.017867219030766
2021-01-11 00:13:00,3.0,-73.86515047031259,40.72072177985358,-73.80845032512421,40.71657769426725,13.055546287504649
2021-01-14 01:21:00,5.0,-73.81174823761711,40.67054753188669,-74.01870882290689,40.79000839176219,66.06516393204168
2021-01-11 07:10:00,3.0,-73.84694934285362,40.78763712887991,-73.81425900793384,40.84378301989482,29.566759982712966
2021-01-18 05:29:00,4.0,-73.8885400187378,40.74992991284505,-73.89536416129664,40.8049151583759,11.984287557896113
2021-01-22 13:16:00,6.0,-73.87469123637455,40.63340711853992,-73.7944423281184,40.63041819195135,20.095767031178422
2021-01-23 19:42:00,2.0,-73.9947024294636,40.67241892412553,-74.04695170364577,40.64421178899,29.9731732560558
2021-01-11 07:43:00,6.0,-73.77144235381253,40.63304624840486,-73.81882012331906,40.73590987931531,25.810314735195956
2021-01-20 08:44:00,8.0,-73.93331829228693,40.776068296740284,-73.98475528605171,40.777998343954046,14.544450983014167
2021-01-26 05:06:00,7.0,-73.87678394613414,40.700680006814984,-73.84511463757083,40.727614174610046,20.14106390176272
2021-01-17 05:41:00,3.0,-73.88457835341723,40.74032658681091,-73.79717714939797,40.71611552730385,29.833626420197426
2021-01-14 15:15:00,4.0,-74.00801899963328,40.79214641445227,-73.92496085715652,40.65254835606849,42.119823432907154
2021-01-26 08:10:00,6.0,-73.9537957291288,40.700876386098955,-73.83487556232326,40.808030577676895,36.10314201133074
2021-01-12 17:27:00,3.0,-73.77442925683575,40.710557292999404,-73.86669681483652,40.6308069499382,31.800955601339467
2021-01-06 23:33:00,7.0,-73.77505316767216,40.79998451368516,-74.028428262554,40.7287052965672,61.24245659861673
2021-01-18 09:36:00,5.0,-73.87758256826027,40.64965815295846,-74.04964950292043,40.64729701147555,50.94086523976791
2021-01-22 16:48:00,3.0,-73.85524844743155,40.70694018198568,-73.96811309946978,40.8154403656558,44.565611829741655
2021-01-21 01:08:00,2.0,-73.87505155161817,40.695523029484285,-73.94702477614035,40.72314430347856,29.12455023693203
2021-01-13 05:53:00,1.0,-73.9948930101599,40.637076569797316,-73.93899694068341,40.70369997305572,14.604183879182306
2021-01-28 21:22:00,3.0,-73.79022099643176,40.7209497550627,-73.88848147037581,40.663709194167815,31.67013829431159
2021-01-26 19:01:00,2.0,-73.93002470759517,40.789448042481574,-73.99077632928277,40.69944300363292,32.15231105029113
2021-01-14 16:49:00,3.0,-73.90302398870978,40.74290267138814,-73.89872393938852,40.815767034853565,23.596769681049476
2021-01-02 02:57:00,3.0,-73.94663178616626,40.6691729460888,-73.95083283391565,40.81083614837138,31.877282303987457
2021-01-10 11:35:00,7.0,-73.85576584484167,40.694417689949596,-73.88776014160779,40.77387232530881,28.530260902350687
2021-01-02 12:21:00,2.0,-73.77919356601366,40.815805340434075,-73.8959015921735,40.70988268297375,42.74423259566224
2021-01-19 05:22:00,4.0,-73.89539064102786,40.80026977042316,-74.0266683583106,40.810163644417145,37.44884627104979
2021-01-16 17:23:00,2.0,-73.86452861037749,40.83094707317845,-73.97446772384032,40.6724325533916,50.427814753291216
2021-01-02 18:07:00,3.0,-73.93446689068436,40.646886491496396,-74.0228259068129,40.632994800051556,30.2211650388748
2021-01-07 00:32:00,4.0,-73.8804525658373,40.65496662137638,-73.82395329715105,40.844181523908674,58.70368458098532
2021-01-07 14:44:00,7.0,-74.00790004124445,40.676018850926496,-74.03756923224613,40.816590345531765,39.95366802377568
2021-01-13 21:30:00,4.0,-73.97586431900076,40.847868384806084,-74.00914286832823,40.74019226186139,34.97192525432474
2021-01-06 02:10:00,4.0,-73.83961772326263,40.6897717432771,-73.98365573892066,40.701761206493984,31.52002857461114
2021-01-17 06:21:00,1.0,-73.80848368126183,40.809907767295854,-73.98058574643137,40.841178802861485,46.35327873454967
2021-01-10 18:02:00,2.0,-73.90668361936532,40.79922585073929,-73.88044596759019,40.66034730332863,41.2432138978971
2021-01-27 11:09:00,2.0,-73.92334441807184,40.74470371940408,-73.78403951457037,40.6679631979814,40.29139304984132
2021-01-28 15:15:00,5.0,-73.95382986903628,40.79266615132672,-73.80070277394154,40.8137036718915,34.064935757813366
2021-01-28 19:35:00,2.0,-73.9290801471402,40.78185237363323,-73.76702136305683,40.78163843904943,42.46921726467826
2021-01-27 16:22:00,2.0,-74.01182845048926,40.64684635857553,-73.94441220208853,40.73178926351587,32.34406082143014
2021-01-08 21:09:00,3.0,-73.88352558132675,40.84170211310413,-73.99099066656329,40.68947166174339,44.49021578552377
2021-01-04 23:50:00,1.0,-73.78217167636782,40.7886032432086,-73.98383552039773,40.73207206440986,46.20876049266107
2021-01-02 06:56:00,4.0,-73.83875522826673,40.64346137011637,-74.00937562103267,40.799608745879354,50.54067308706344
2021-01-24 11:39:00,5.0,-73.86260455959294,40.68324739180489,-73.97831253943266,40.839768795264455,50.96261533144198
2021-01-19 06:49:00,1.0,-73.95674878922243,40.74136153253382,-73.95072836897339,40.804172454581426,17.46559813353163
2021-01-23 17:14:00,7.0,-73.82154531782537,40.73136752480092,-73.91455736873867,40.77056663618149,27.91294053804559
2021-01-27 14:53:00,4.0,-73.88182967805852,40.70278008177226,-73.8950985613194,40.652342773254915,19.41781966233269
2021-01-03 17:54:00,2.0,-74.04757283369794,40.70541617007552,-73.80227339489326,40.833642163964186,70.02542936640911
2021-01-11 16:50:00,1.0,-74.02274347621017,40.672081059649805,-73.84285388041843,40.74500076701331,41.90441798489883
2021-01-20 04:00:00,1.0,-73.98619331065953,40.752396986438846,-73.8240105127378,40.796271523916346,48.25563123898463
2021-01-05 14:18:00,4.0,-73.89081112688336,40.77601164057795,-73.98517718408056,40.70170729844712,35.69659532419098
2021-01-16 01:40:00,2.0,-73.99045024157986,40.70116308849941,-74.02641046568533,40.68917513984855,19.502932937045486
2021-01-15 14:53:00,6.0,-74.0365725840249,40.66943798792197,-73.8386511491298,40.77155745752577,51.87735153993139
2021-01-05 16:11:00,1.0,-73.91573640841717,40.78913089063511,-73.78494660970745,40.66798187201986,49.72483775290204
